category,target,k,features,R2,Q2,RMSE,CV,equation
azoarene_svr_rbf_c10_eps01_g03,ln(kobs),3,ar2_homo_hartree|ar2_scf_energy_hartree|rate kobs (s-1),0.6808770616831222,0.36050006678836943,2.5026483185092077,LOOCV,ln(kobs) = <nonlinear model; no closed-form linear equation>
azoarene_svr_rbf_c10_eps01_g03,ln(kobs),3,ar2_Ar_HOMO|ar2_enthalpy_hartree|rate kobs (s-1),0.6808733858335577,0.36048025163557595,2.502662731970505,LOOCV,ln(kobs) = <nonlinear model; no closed-form linear equation>
azoarene_svr_rbf_c10_eps01_g03,ln(kobs),3,ar2_homo_hartree|ar2_enthalpy_hartree|rate kobs (s-1),0.6808733858335577,0.36048025163557595,2.502662731970505,LOOCV,ln(kobs) = <nonlinear model; no closed-form linear equation>
azoarene_svr_rbf_c10_eps01_g03,ln(kobs),3,ar2_Ar_HOMO|ar2_gibbs_free_energy_hartree|rate kobs (s-1),0.6808733893016767,0.3604790997525763,2.50266271837162,LOOCV,ln(kobs) = <nonlinear model; no closed-form linear equation>
azoarene_svr_rbf_c10_eps01_g03,ln(kobs),3,ar2_homo_hartree|ar2_gibbs_free_energy_hartree|rate kobs (s-1),0.6808733893016767,0.3604790997525763,2.50266271837162,LOOCV,ln(kobs) = <nonlinear model; no closed-form linear equation>
azoarene_svr_rbf_c10_eps01_g03,ln(kobs),5,ar2_Ar_HOMO|ar1_bond_length_c_a|ar2_lumo_hartree|ar1_bond_length_c_e|ar1_nbo_q_a,0.7495030487056444,0.36004070921371867,2.217287641993618,LOOCV,ln(kobs) = <nonlinear model; no closed-form linear equation>
azoarene_svr_rbf_c10_eps01_g03,ln(kobs),5,ar2_Ar_HOMO|ar1_bond_length_c_a|ar2_lumo_hartree|ar1_bond_length_c_e|ar1_Ar_NBO_OH,0.7495030487056444,0.36004070921371867,2.217287641993618,LOOCV,ln(kobs) = <nonlinear model; no closed-form linear equation>
azoarene_svr_rbf_c10_eps01_g03,ln(kobs),5,ar2_Ar_HOMO|ar1_bond_length_c_a|ar2_Ar_LUMO|ar1_bond_length_c_e|ar1_nbo_q_a,0.7495030487056444,0.36004070921371867,2.217287641993618,LOOCV,ln(kobs) = <nonlinear model; no closed-form linear equation>
azoarene_svr_rbf_c10_eps01_g03,ln(kobs),5,ar2_Ar_HOMO|ar1_bond_length_c_a|ar2_Ar_LUMO|ar1_bond_length_c_e|ar1_Ar_NBO_OH,0.7495030487056444,0.36004070921371867,2.217287641993618,LOOCV,ln(kobs) = <nonlinear model; no closed-form linear equation>
azoarene_svr_rbf_c10_eps01_g03,ln(kobs),5,ar2_homo_hartree|ar1_bond_length_c_a|ar2_lumo_hartree|ar1_bond_length_c_e|ar1_nbo_q_a,0.7495030487056444,0.36004070921371867,2.217287641993618,LOOCV,ln(kobs) = <nonlinear model; no closed-form linear equation>
